#ISSUEDATE,EXPIREDATE,ISSUEWFO,MESSAGEID,MESSAGETYPE,WARNINGTYPE
2015-04-04 01:45:00.0,2015-04-04 05:45:00.0,KJKL,40145,WGUS53,FLASH FLOOD
2015-04-04 01:52:00.0,2015-04-04 02:15:00.0,KHUN,40152,WUUS54,SEVERE THUNDERSTORM
2015-04-04 01:52:00.0,2015-04-04 02:45:00.0,KHUN,40152,WUUS54,SEVERE THUNDERSTORM
2015-04-04 01:54:00.0,2015-04-04 02:30:00.0,KHUN,40154,WUUS54,SEVERE THUNDERSTORM
2015-04-04 02:10:00.0,2015-04-04 02:45:00.0,KHUN,40210,WFUS54,TORNADO
2015-04-04 02:12:00.0,2015-04-04 03:00:00.0,KBMX,40212,WUUS54,SEVERE THUNDERSTORM
2015-04-04 02:13:00.0,2015-04-04 03:00:00.0,KFFC,40213,WFUS52,TORNADO
2015-04-04 02:26:00.0,2015-04-04 03:00:00.0,KHUN,40226,WUUS54,SEVERE THUNDERSTORM
2015-04-04 02:32:00.0,2015-04-04 03:00:00.0,KHUN,40232,WFUS54,TORNADO
2015-04-04 02:38:00.0,2015-04-04 03:00:00.0,KFFC,40238,WUUS52,SEVERE THUNDERSTORM
2015-04-04 02:38:00.0,2015-04-04 03:15:00.0,KBMX,40238,WUUS54,SEVERE THUNDERSTORM
2015-04-04 02:43:00.0,2015-04-04 03:15:00.0,KHUN,40243,WFUS54,TORNADO
2015-04-04 02:52:00.0,2015-04-04 03:30:00.0,KFFC,40252,WUUS52,SEVERE THUNDERSTORM
2015-04-06 02:54:00.0,2015-04-06 03:30:00.0,KMAF,60254,WUUS54,SEVERE THUNDERSTORM
2015-04-06 03:47:00.0,2015-04-06 04:30:00.0,KMAF,60347,WUUS54,SEVERE THUNDERSTORM
2015-04-06 09:10:00.0,2015-04-06 09:45:00.0,KMFR,60910,WHUS56,SPECIAL MARINE
2015-04-06 09:48:00.0,2015-04-06 10:15:00.0,KMFR,60948,WHUS56,SPECIAL MARINE
2015-04-06 11:56:00.0,2015-04-06 12:15:00.0,KEKA,61156,WHUS56,SPECIAL MARINE
2015-04-06 12:14:00.0,2015-04-06 12:30:00.0,KEKA,61214,WHUS56,SPECIAL MARINE
2015-04-06 21:58:00.0,2015-04-06 23:00:00.0,KJAN,62158,WUUS54,SEVERE THUNDERSTORM
2015-04-06 22:01:00.0,2015-04-06 22:45:00.0,KJAN,62201,WUUS54,SEVERE THUNDERSTORM
2015-04-06 22:57:00.0,2015-04-06 23:30:00.0,KEKA,62257,WHUS56,SPECIAL MARINE
2015-04-07 08:16:00.0,2015-04-07 09:00:00.0,KEAX,70816,WUUS53,SEVERE THUNDERSTORM
2015-04-07 08:30:00.0,2015-04-07 09:00:00.0,KEAX,70830,WUUS53,SEVERE THUNDERSTORM
2015-04-07 08:35:00.0,2015-04-07 09:30:00.0,KSGF,70835,WUUS53,SEVERE THUNDERSTORM
2015-04-07 09:29:00.0,2015-04-07 10:30:00.0,KSGF,70929,WUUS53,SEVERE THUNDERSTORM
2015-04-07 09:59:00.0,2015-04-07 10:45:00.0,KLSX,70959,WUUS53,SEVERE THUNDERSTORM
2015-04-07 10:31:00.0,2015-04-07 11:30:00.0,KSGF,71031,WUUS53,SEVERE THUNDERSTORM
2015-04-07 10:34:00.0,2015-04-07 11:30:00.0,KLSX,71034,WUUS53,SEVERE THUNDERSTORM
2015-04-07 11:23:00.0,2015-04-07 12:30:00.0,KLSX,71123,WUUS53,SEVERE THUNDERSTORM
2015-04-07 12:06:00.0,2015-04-07 13:00:00.0,KLSX,71206,WUUS53,SEVERE THUNDERSTORM
2015-04-07 12:33:00.0,2015-04-07 14:30:00.0,KLMK,71233,WGUS53,FLASH FLOOD
2015-04-07 12:56:00.0,2015-04-07 13:45:00.0,KLSX,71256,WUUS53,SEVERE THUNDERSTORM
2015-04-07 13:42:00.0,2015-04-07 14:30:00.0,KLSX,71342,WUUS53,SEVERE THUNDERSTORM
2015-04-07 23:55:00.0,2015-04-08 00:30:00.0,KJKL,72355,WFUS53,TORNADO
2015-04-07 23:57:00.0,2015-04-08 03:00:00.0,KJKL,72357,WGUS53,FLASH FLOOD
2015-04-08 00:04:00.0,2015-04-08 00:45:00.0,KGSP,80004,WUUS52,SEVERE THUNDERSTORM
2015-04-08 00:24:00.0,2015-04-08 01:15:00.0,KCAE,80024,WUUS52,SEVERE THUNDERSTORM
2015-04-08 00:28:00.0,2015-04-08 01:15:00.0,KJKL,80028,WFUS53,TORNADO
2015-04-08 00:45:00.0,2015-04-08 01:15:00.0,KJKL,80045,WUUS53,SEVERE THUNDERSTORM
2015-04-08 01:14:00.0,2015-04-08 02:00:00.0,KCAE,80114,WUUS52,SEVERE THUNDERSTORM
2015-04-08 01:39:00.0,2015-04-08 02:30:00.0,KEAX,80139,WUUS53,SEVERE THUNDERSTORM
2015-04-08 01:43:00.0,2015-04-08 02:30:00.0,KICT,80143,WUUS53,SEVERE THUNDERSTORM
2015-04-08 01:56:00.0,2015-04-08 02:45:00.0,KSGF,80156,WUUS53,SEVERE THUNDERSTORM
2015-04-08 02:00:00.0,2015-04-08 02:45:00.0,KCAE,80200,WUUS52,SEVERE THUNDERSTORM
2015-04-08 02:02:00.0,2015-04-08 02:30:00.0,KICT,80202,WFUS53,TORNADO
2015-04-08 02:25:00.0,2015-04-08 03:15:00.0,KEAX,80225,WUUS53,SEVERE THUNDERSTORM
2015-04-08 02:27:00.0,2015-04-08 03:15:00.0,KSGF,80227,WUUS53,SEVERE THUNDERSTORM
2015-04-08 02:27:00.0,2015-04-08 05:30:00.0,KJKL,80227,WGUS53,FLASH FLOOD
2015-04-08 02:29:00.0,2015-04-08 03:15:00.0,KICT,80229,WUUS53,SEVERE THUNDERSTORM
2015-04-08 02:37:00.0,2015-04-08 03:15:00.0,KCAE,80237,WUUS52,SEVERE THUNDERSTORM
2015-04-08 02:42:00.0,2015-04-08 03:30:00.0,KEAX,80242,WUUS53,SEVERE THUNDERSTORM
2015-04-08 02:44:00.0,2015-04-08 03:15:00.0,KEAX,80244,WFUS53,TORNADO
2015-04-08 02:48:00.0,2015-04-08 06:00:00.0,KJKL,80248,WGUS53,FLASH FLOOD
2015-04-08 03:02:00.0,2015-04-08 03:45:00.0,KDMX,80302,WUUS53,SEVERE THUNDERSTORM
2015-04-08 03:08:00.0,2015-04-08 04:00:00.0,KSGF,80308,WUUS53,SEVERE THUNDERSTORM
2015-04-08 03:12:00.0,2015-04-08 04:00:00.0,KCAE,80312,WUUS52,SEVERE THUNDERSTORM
2015-04-08 03:15:00.0,2015-04-08 04:00:00.0,KEAX,80315,WUUS53,SEVERE THUNDERSTORM
2015-04-08 03:16:00.0,2015-04-08 03:45:00.0,KICT,80316,WFUS53,TORNADO
2015-04-08 03:37:00.0,2015-04-08 04:15:00.0,KDVN,80337,WUUS53,SEVERE THUNDERSTORM
2015-04-08 03:45:00.0,2015-04-08 04:15:00.0,KICT,80345,WFUS53,TORNADO
2015-04-08 03:48:00.0,2015-04-08 04:30:00.0,KDVN,80348,WUUS53,SEVERE THUNDERSTORM
2015-04-08 03:52:00.0,2015-04-08 04:30:00.0,KEAX,80352,WUUS53,SEVERE THUNDERSTORM
2015-04-08 04:00:00.0,2015-04-08 04:45:00.0,KCAE,80400,WUUS52,SEVERE THUNDERSTORM
2015-04-08 04:11:00.0,2015-04-08 05:00:00.0,KCAE,80411,WUUS52,SEVERE THUNDERSTORM
2015-04-08 04:14:00.0,2015-04-08 04:45:00.0,KICT,80414,WFUS53,TORNADO
2015-04-08 04:27:00.0,2015-04-08 05:15:00.0,KDVN,80427,WUUS53,SEVERE THUNDERSTORM
2015-04-08 04:35:00.0,2015-04-08 05:15:00.0,KDMX,80435,WUUS53,SEVERE THUNDERSTORM
2015-04-08 04:41:00.0,2015-04-08 05:30:00.0,KICT,80441,WUUS53,SEVERE THUNDERSTORM
2015-04-08 04:52:00.0,2015-04-08 05:45:00.0,KCAE,80452,WUUS52,SEVERE THUNDERSTORM
2015-04-08 04:55:00.0,2015-04-08 05:45:00.0,KDVN,80455,WUUS53,SEVERE THUNDERSTORM
2015-04-08 05:18:00.0,2015-04-08 06:00:00.0,KDVN,80518,WUUS53,SEVERE THUNDERSTORM
2015-04-08 05:25:00.0,2015-04-08 06:15:00.0,KICT,80525,WUUS53,SEVERE THUNDERSTORM
2015-04-08 05:39:00.0,2015-04-08 06:30:00.0,KDVN,80539,WUUS53,SEVERE THUNDERSTORM
2015-04-08 08:18:00.0,2015-04-08 08:45:00.0,KILX,80818,WUUS53,SEVERE THUNDERSTORM
2015-04-08 08:53:00.0,2015-04-08 09:15:00.0,KILX,80853,WUUS53,SEVERE THUNDERSTORM
2015-04-08 08:59:00.0,2015-04-08 09:45:00.0,KILX,80859,WUUS53,SEVERE THUNDERSTORM
2015-04-08 09:24:00.0,2015-04-08 10:30:00.0,KILX,80924,WUUS53,SEVERE THUNDERSTORM
2015-04-08 09:30:00.0,2015-04-08 10:15:00.0,KILX,80930,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:12:00.0,2015-04-08 11:00:00.0,KILX,81012,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:14:00.0,2015-04-08 11:15:00.0,KSGF,81014,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:17:00.0,2015-04-08 10:45:00.0,KICT,81017,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:31:00.0,2015-04-08 11:15:00.0,KILX,81031,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:48:00.0,2015-04-08 11:30:00.0,KEAX,81048,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:50:00.0,2015-04-08 11:30:00.0,KEAX,81050,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:54:00.0,2015-04-08 11:30:00.0,KILX,81054,WUUS53,SEVERE THUNDERSTORM
2015-04-08 10:55:00.0,2015-04-08 11:30:00.0,KSGF,81055,WUUS53,SEVERE THUNDERSTORM
2015-04-08 11:14:00.0,2015-04-08 12:15:00.0,KILX,81114,WUUS53,SEVERE THUNDERSTORM
2015-04-08 11:15:00.0,2015-04-08 12:15:00.0,KSGF,81115,WUUS53,SEVERE THUNDERSTORM
2015-04-08 11:24:00.0,2015-04-08 12:30:00.0,KILX,81124,WUUS53,SEVERE THUNDERSTORM
2015-04-08 11:27:00.0,2015-04-08 12:15:00.0,KIND,81127,WUUS53,SEVERE THUNDERSTORM
2015-04-08 11:36:00.0,2015-04-08 12:15:00.0,KEAX,81136,WUUS53,SEVERE THUNDERSTORM
2015-04-08 11:52:00.0,2015-04-08 12:45:00.0,KSGF,81152,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:06:00.0,2015-04-08 12:45:00.0,KIND,81206,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:12:00.0,2015-04-08 13:00:00.0,KEAX,81212,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:14:00.0,2015-04-08 13:00:00.0,KEAX,81214,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:15:00.0,2015-04-08 12:45:00.0,KIND,81215,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:18:00.0,2015-04-08 12:45:00.0,KIND,81218,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:32:00.0,2015-04-08 13:00:00.0,KILX,81232,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:38:00.0,2015-04-08 15:30:00.0,KIND,81238,WGUS53,FLASH FLOOD
2015-04-08 12:39:00.0,2015-04-08 13:15:00.0,KIND,81239,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:45:00.0,2015-04-08 13:15:00.0,KEAX,81245,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:46:00.0,2015-04-08 13:30:00.0,KSGF,81246,WUUS53,SEVERE THUNDERSTORM
2015-04-08 12:53:00.0,2015-04-08 13:30:00.0,KEAX,81253,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:01:00.0,2015-04-08 19:00:00.0,KIND,81301,WGUS53,FLASH FLOOD
2015-04-08 13:02:00.0,2015-04-08 13:45:00.0,KEAX,81302,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:10:00.0,2015-04-08 14:00:00.0,KSGF,81310,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:11:00.0,2015-04-08 14:00:00.0,KIND,81311,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:17:00.0,2015-04-08 13:45:00.0,KEAX,81317,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:34:00.0,2015-04-08 14:15:00.0,KILN,81334,WUUS51,SEVERE THUNDERSTORM
2015-04-08 13:35:00.0,2015-04-08 14:30:00.0,KEAX,81335,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:37:00.0,2015-04-08 14:15:00.0,KEAX,81337,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:54:00.0,2015-04-08 14:45:00.0,KSGF,81354,WUUS53,SEVERE THUNDERSTORM
2015-04-08 13:56:00.0,2015-04-08 14:45:00.0,KIND,81356,WUUS53,SEVERE THUNDERSTORM
2015-04-08 14:02:00.0,2015-04-08 14:45:00.0,KILN,81402,WUUS51,SEVERE THUNDERSTORM
2015-04-08 14:02:00.0,2015-04-08 15:00:00.0,KEAX,81402,WUUS53,SEVERE THUNDERSTORM
2015-04-08 14:12:00.0,2015-04-08 14:45:00.0,KDMX,81412,WUUS53,SEVERE THUNDERSTORM
2015-04-08 14:15:00.0,2015-04-08 15:00:00.0,KEAX,81415,WUUS53,SEVERE THUNDERSTORM
2015-04-08 14:16:00.0,2015-04-08 15:00:00.0,KILN,81416,WUUS51,SEVERE THUNDERSTORM
2015-04-08 14:18:00.0,2015-04-08 15:00:00.0,KILN,81418,WUUS51,SEVERE THUNDERSTORM
2015-04-08 14:33:00.0,2015-04-08 15:15:00.0,KILN,81433,WUUS51,SEVERE THUNDERSTORM
2015-04-08 14:41:00.0,2015-04-08 15:15:00.0,KILN,81441,WUUS51,SEVERE THUNDERSTORM
2015-04-08 14:46:00.0,2015-04-08 15:30:00.0,KSGF,81446,WUUS53,SEVERE THUNDERSTORM
2015-04-08 14:47:00.0,2015-04-08 15:30:00.0,KILN,81447,WUUS51,SEVERE THUNDERSTORM
2015-04-08 14:52:00.0,2015-04-08 15:30:00.0,KEAX,81452,WUUS53,SEVERE THUNDERSTORM
2015-04-08 14:55:00.0,2015-04-08 15:30:00.0,KILN,81455,WUUS51,SEVERE THUNDERSTORM
2015-04-08 15:09:00.0,2015-04-08 15:45:00.0,KILN,81509,WUUS51,SEVERE THUNDERSTORM
2015-04-08 15:15:00.0,2015-04-08 16:00:00.0,KILN,81515,WUUS51,SEVERE THUNDERSTORM
2015-04-08 15:21:00.0,2015-04-08 16:00:00.0,KILN,81521,WUUS51,SEVERE THUNDERSTORM
2015-04-08 15:26:00.0,2015-04-08 16:15:00.0,KILN,81526,WUUS51,SEVERE THUNDERSTORM
2015-04-08 15:37:00.0,2015-04-08 16:15:00.0,KILN,81537,WUUS51,SEVERE THUNDERSTORM
2015-04-08 15:49:00.0,2015-04-08 16:30:00.0,KILN,81549,WUUS51,SEVERE THUNDERSTORM
2015-04-08 16:02:00.0,2015-04-08 17:00:00.0,KRLX,81602,WUUS51,SEVERE THUNDERSTORM
2015-04-08 16:06:00.0,2015-04-08 16:45:00.0,KILN,81606,WUUS51,SEVERE THUNDERSTORM
2015-04-08 16:24:00.0,2015-04-08 17:00:00.0,KSGF,81624,WUUS53,SEVERE THUNDERSTORM
2015-04-08 16:26:00.0,2015-04-08 17:15:00.0,KILN,81626,WUUS51,SEVERE THUNDERSTORM
2015-04-08 16:33:00.0,2015-04-08 17:15:00.0,KJKL,81633,WUUS53,SEVERE THUNDERSTORM
2015-04-08 16:33:00.0,2015-04-08 17:15:00.0,KLSX,81633,WUUS53,SEVERE THUNDERSTORM
2015-04-08 16:37:00.0,2015-04-08 16:55:00.0,KLMK,81637,WUUS53,SEVERE THUNDERSTORM
2015-04-08 16:43:00.0,2015-04-08 17:30:00.0,KILN,81643,WUUS51,SEVERE THUNDERSTORM
2015-04-08 16:56:00.0,2015-04-08 18:00:00.0,KRLX,81656,WUUS51,SEVERE THUNDERSTORM
2015-04-08 17:11:00.0,2015-04-08 17:45:00.0,KJKL,81711,WUUS53,SEVERE THUNDERSTORM
2015-04-08 17:12:00.0,2015-04-08 18:00:00.0,KILN,81712,WUUS51,SEVERE THUNDERSTORM
2015-04-08 17:23:00.0,2015-04-08 18:00:00.0,KDMX,81723,WUUS53,SEVERE THUNDERSTORM
2015-04-08 17:36:00.0,2015-04-08 18:15:00.0,KLSX,81736,WUUS53,SEVERE THUNDERSTORM
2015-04-08 17:43:00.0,2015-04-08 18:30:00.0,KJKL,81743,WUUS53,SEVERE THUNDERSTORM
2015-04-08 17:46:00.0,2015-04-08 18:30:00.0,KLSX,81746,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:05:00.0,2015-04-08 18:45:00.0,KJKL,81805,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:07:00.0,2015-04-08 18:45:00.0,KLSX,81807,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:11:00.0,2015-04-08 18:45:00.0,KLSX,81811,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:13:00.0,2015-04-08 19:00:00.0,KLSX,81813,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:13:00.0,2015-04-08 19:15:00.0,KRLX,81813,WUUS51,SEVERE THUNDERSTORM
2015-04-08 18:25:00.0,2015-04-08 19:15:00.0,KJKL,81825,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:27:00.0,2015-04-08 19:15:00.0,KILX,81827,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:33:00.0,2015-04-08 19:00:00.0,KLSX,81833,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:43:00.0,2015-04-08 19:30:00.0,KLSX,81843,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:48:00.0,2015-04-08 19:30:00.0,KILX,81848,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:56:00.0,2015-04-08 19:45:00.0,KICT,81856,WUUS53,SEVERE THUNDERSTORM
2015-04-08 18:59:00.0,2015-04-08 19:15:00.0,KTSA,81859,WUUS54,SEVERE THUNDERSTORM
2015-04-08 19:03:00.0,2015-04-08 19:30:00.0,KPAH,81903,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:03:00.0,2015-04-08 20:00:00.0,KJKL,81903,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:18:00.0,2015-04-08 20:15:00.0,KRLX,81918,WUUS51,SEVERE THUNDERSTORM
2015-04-08 19:23:00.0,2015-04-08 20:15:00.0,KLSX,81923,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:25:00.0,2015-04-08 20:00:00.0,KILX,81925,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:26:00.0,2015-04-08 20:15:00.0,KLSX,81926,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:28:00.0,2015-04-08 20:00:00.0,KLMK,81928,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:30:00.0,2015-04-08 20:15:00.0,KILX,81930,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:31:00.0,2015-04-08 20:15:00.0,KLOT,81931,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:35:00.0,2015-04-08 20:15:00.0,KIND,81935,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:35:00.0,2015-04-08 20:30:00.0,KICT,81935,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:39:00.0,2015-04-08 20:30:00.0,KJKL,81939,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:42:00.0,2015-04-08 20:15:00.0,KPAH,81942,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:48:00.0,2015-04-08 20:30:00.0,KIND,81948,WUUS53,SEVERE THUNDERSTORM
2015-04-08 19:58:00.0,2015-04-08 20:30:00.0,KLMK,81958,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:00:00.0,2015-04-08 20:30:00.0,KPAH,82000,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:01:00.0,2015-04-08 20:45:00.0,KILX,82001,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:05:00.0,2015-04-08 21:00:00.0,KRLX,82005,WUUS51,SEVERE THUNDERSTORM
2015-04-08 20:05:00.0,2015-04-08 21:00:00.0,KLSX,82005,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:06:00.0,2015-04-08 20:45:00.0,KICT,82006,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:07:00.0,2015-04-08 20:30:00.0,KLSX,82007,WFUS53,TORNADO
2015-04-08 20:10:00.0,2015-04-08 20:45:00.0,KIND,82010,WFUS53,TORNADO
2015-04-08 20:16:00.0,2015-04-08 21:00:00.0,KIND,82016,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:18:00.0,2015-04-08 21:00:00.0,KICT,82018,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:20:00.0,2015-04-08 20:45:00.0,KLSX,82020,WFUS53,TORNADO
2015-04-08 20:22:00.0,2015-04-08 20:50:00.0,KLMK,82022,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:25:00.0,2015-04-09 02:30:00.0,KIND,82025,WGUS53,FLASH FLOOD
2015-04-08 20:27:00.0,2015-04-08 21:00:00.0,KIND,82027,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:28:00.0,2015-04-08 21:00:00.0,KJKL,82028,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:28:00.0,2015-04-08 21:00:00.0,KIND,82028,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:28:00.0,2015-04-08 21:15:00.0,KTOP,82028,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:29:00.0,2015-04-08 21:00:00.0,KLMK,82029,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:30:00.0,2015-04-08 21:30:00.0,KSGF,82030,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:35:00.0,2015-04-08 21:30:00.0,KRNK,82035,WUUS51,SEVERE THUNDERSTORM
2015-04-08 20:40:00.0,2015-04-08 21:15:00.0,KLSX,82040,WFUS53,TORNADO
2015-04-08 20:41:00.0,2015-04-08 21:30:00.0,KILX,82041,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:42:00.0,2015-04-08 21:15:00.0,KICT,82042,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:45:00.0,2015-04-08 21:25:00.0,KLMK,82045,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:47:00.0,2015-04-08 21:15:00.0,KIND,82047,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:49:00.0,2015-04-08 21:15:00.0,KTOP,82049,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:49:00.0,2015-04-08 21:15:00.0,KEAX,82049,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:51:00.0,2015-04-08 21:15:00.0,KIND,82051,WFUS53,TORNADO
2015-04-08 20:54:00.0,2015-04-08 21:25:00.0,KLMK,82054,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:58:00.0,2015-04-08 21:15:00.0,KICT,82058,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:58:00.0,2015-04-08 21:30:00.0,KIND,82058,WUUS53,SEVERE THUNDERSTORM
2015-04-08 20:59:00.0,2015-04-08 21:30:00.0,KLSX,82059,WFUS53,TORNADO
2015-04-08 21:01:00.0,2015-04-08 21:45:00.0,KRLX,82101,WUUS51,SEVERE THUNDERSTORM
2015-04-08 21:05:00.0,2015-04-08 22:00:00.0,KSGF,82105,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:05:00.0,2015-04-09 03:00:00.0,KILX,82105,WGUS53,FLASH FLOOD
2015-04-08 21:06:00.0,2015-04-08 21:45:00.0,KIND,82106,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:10:00.0,2015-04-08 21:45:00.0,KIND,82110,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:10:00.0,2015-04-08 22:15:00.0,KRNK,82110,WUUS51,SEVERE THUNDERSTORM
2015-04-08 21:13:00.0,2015-04-08 22:00:00.0,KIND,82113,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:17:00.0,2015-04-08 21:55:00.0,KLMK,82117,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:19:00.0,2015-04-08 21:50:00.0,KLMK,82119,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:24:00.0,2015-04-08 22:00:00.0,KIND,82124,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:25:00.0,2015-04-08 22:05:00.0,KLMK,82125,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:26:00.0,2015-04-08 22:00:00.0,KLSX,82126,WFUS53,TORNADO
2015-04-08 21:30:00.0,2015-04-08 22:00:00.0,KOUN,82130,WUUS54,SEVERE THUNDERSTORM
2015-04-08 21:32:00.0,2015-04-08 22:00:00.0,KOUN,82132,WUUS54,SEVERE THUNDERSTORM
2015-04-08 21:36:00.0,2015-04-08 22:15:00.0,KEAX,82136,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:36:00.0,2015-04-09 03:30:00.0,KIND,82136,WGUS53,FLASH FLOOD
2015-04-08 21:38:00.0,2015-04-08 22:10:00.0,KLMK,82138,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:43:00.0,2015-04-08 22:15:00.0,KLMK,82143,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:45:00.0,2015-04-08 22:30:00.0,KPAH,82145,WFUS53,TORNADO
2015-04-08 21:46:00.0,2015-04-08 22:30:00.0,KOUN,82146,WUUS54,SEVERE THUNDERSTORM
2015-04-08 21:51:00.0,2015-04-08 22:20:00.0,KLMK,82151,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:52:00.0,2015-04-08 22:45:00.0,KDDC,82152,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:53:00.0,2015-04-08 22:45:00.0,KLSX,82153,WFUS53,TORNADO
2015-04-08 21:55:00.0,2015-04-08 22:30:00.0,KOUN,82155,WUUS54,SEVERE THUNDERSTORM
2015-04-08 21:57:00.0,2015-04-08 22:30:00.0,KILN,82157,WUUS51,SEVERE THUNDERSTORM
2015-04-08 21:57:00.0,2015-04-08 22:30:00.0,KOUN,82157,WUUS54,SEVERE THUNDERSTORM
2015-04-08 21:57:00.0,2015-04-09 02:00:00.0,KLSX,82157,WGUS53,FLASH FLOOD
2015-04-08 21:58:00.0,2015-04-08 22:30:00.0,KLMK,82158,WUUS53,SEVERE THUNDERSTORM
2015-04-08 21:59:00.0,2015-04-09 04:00:00.0,KLMK,82159,WGUS53,FLASH FLOOD
2015-04-08 22:05:00.0,2015-04-08 22:30:00.0,KLSX,82205,WFUS53,TORNADO
2015-04-08 22:10:00.0,2015-04-08 23:00:00.0,KDDC,82210,WUUS53,SEVERE THUNDERSTORM
2015-04-08 22:12:00.0,2015-04-09 00:15:00.0,KLMK,82212,WGUS53,FLASH FLOOD
2015-04-08 22:15:00.0,2015-04-08 22:45:00.0,KLMK,82215,WUUS53,SEVERE THUNDERSTORM
2015-04-08 22:16:00.0,2015-04-08 23:00:00.0,KILN,82216,WUUS51,SEVERE THUNDERSTORM
2015-04-08 22:21:00.0,2015-04-08 23:00:00.0,KOUN,82221,WUUS54,SEVERE THUNDERSTORM
2015-04-08 22:22:00.0,2015-04-09 01:15:00.0,KJKL,82222,WGUS53,FLASH FLOOD
2015-04-08 22:24:00.0,2015-04-08 23:15:00.0,KEAX,82224,WUUS53,SEVERE THUNDERSTORM
